filename,width,height,xmin,ymin,xmax,ymax
44_denoise.png,1024,1448,32,1242,826,1266
44_denoise.png,1024,1448,831,1247,961,1265
44_denoise.png,1024,1448,73,1263,306,1281
44_denoise.png,1024,1448,309,1265,517,1283
44_denoise.png,1024,1448,523,1265,919,1283
44_denoise.png,1024,1448,424,1143,474,1167
44_denoise.png,1024,1448,303,1110,322,1133
44_denoise.png,1024,1448,140,371,373,389
44_denoise.png,1024,1448,122,623,258,643
44_denoise.png,1024,1448,119,648,268,669
44_median.png,1024,1448,26,18,408,144
44_median.png,1024,1448,484,80,536,106
44_median.png,1024,1448,880,84,984,108
44_median.png,1024,1448,38,136,356,160
44_median.png,1024,1448,482,134,684,160
44_median.png,1024,1448,38,164,412,190
44_median.png,1024,1448,482,164,552,192
44_median.png,1024,1448,574,164,934,190
44_median.png,1024,1448,39,195,67,215
44_median.png,1024,1448,78,194,256,218
44_median.png,1024,1448,263,197,391,217
44_median.png,1024,1448,480,192,556,220
44_median.png,1024,1448,571,192,755,220
44_median.png,1024,1448,37,225,69,245
44_median.png,1024,1448,76,224,362,248
44_median.png,1024,1448,480,222,558,248
44_median.png,1024,1448,37,251,85,271
44_median.png,1024,1448,97,251,313,271
44_median.png,1024,1448,36,274,274,298
44_median.png,1024,1448,37,299,65,317
44_median.png,1024,1448,76,296,362,320
44_median.png,1024,1448,37,325,69,341
44_median.png,1024,1448,77,323,189,343
44_median.png,1024,1448,34,344,322,368
44_median.png,1024,1448,34,368,131,392
44_median.png,1024,1448,35,393,163,413
44_median.png,1024,1448,171,395,319,415
44_median.png,1024,1448,33,417,209,437
44_median.png,1024,1448,155,443,269,463
44_median.png,1024,1448,75,465,185,485
44_median.png,1024,1448,285,467,329,487
44_median.png,1024,1448,259,489,351,509
44_median.png,1024,1448,49,507,207,527
44_median.png,1024,1448,258,509,350,529
44_median.png,1024,1448,103,531,153,551
44_median.png,1024,1448,259,529,349,549
44_median.png,1024,1448,261,551,349,571
44_median.png,1024,1448,37,585,113,605
44_median.png,1024,1448,197,583,306,611
44_median.png,1024,1448,424,576,526,600
44_median.png,1024,1448,636,576,748,600
44_median.png,1024,1448,849,579,897,599
44_median.png,1024,1448,392,598,468,622
44_median.png,1024,1448,481,599,556,625
44_median.png,1024,1448,583,601,613,621
44_median.png,1024,1448,683,601,719,621
44_median.png,1024,1448,855,601,889,621
44_median.png,1024,1448,76,620,112,644
44_median.png,1024,1448,696,624,762,648
44_median.png,1024,1448,880,626,974,650
44_median.png,1024,1448,76,644,111,670
44_median.png,1024,1448,695,651,759,671
44_median.png,1024,1448,868,650,974,674
44_median.png,1024,1448,928,676,972,700
44_median.png,1024,1448,928,700,972,724
44_median.png,1024,1448,927,727,971,747
44_median.png,1024,1448,926,750,970,774
44_median.png,1024,1448,926,776,970,800
44_median.png,1024,1448,927,803,969,823
44_median.png,1024,1448,927,827,969,847
44_median.png,1024,1448,925,853,969,873
44_median.png,1024,1448,924,876,970,900
44_median.png,1024,1448,925,903,967,923
44_median.png,1024,1448,924,926,968,950
44_median.png,1024,1448,926,952,968,976
44_median.png,1024,1448,924,976,968,1000
44_median.png,1024,1448,922,1002,966,1026
44_median.png,1024,1448,922,1026,966,1050
44_median.png,1024,1448,630,1054,718,1078
44_median.png,1024,1448,846,1052,966,1078
44_median.png,1024,1448,630,1084,732,1108
44_median.png,1024,1448,856,1082,962,1108
44_median.png,1024,1448,27,1111,131,1131
44_median.png,1024,1448,629,1113,731,1133
44_median.png,1024,1448,844,1110,964,1136
44_median.png,1024,1448,26,1136,430,1162
44_median.png,1024,1448,472,1139,944,1167
44_median.png,1024,1448,22,1160,168,1189
44_median.png,1024,1448,346,1192,644,1216
44_median.png,1024,1448,32,1242,826,1266
44_median.png,1024,1448,831,1247,961,1265
44_median.png,1024,1448,73,1263,306,1281
44_median.png,1024,1448,309,1265,517,1283
44_median.png,1024,1448,523,1265,919,1283
44_median.png,1024,1448,424,1143,474,1167
44_median.png,1024,1448,303,1110,322,1133
44_median.png,1024,1448,140,371,373,389
44_median.png,1024,1448,122,623,258,643
44_median.png,1024,1448,119,648,268,669
45.png,1024,1448,146,95,358,137
45.png,1024,1448,526,216,784,240
45.png,1024,1448,527,241,685,261
45.png,1024,1448,527,289,611,309
45.png,1024,1448,92,358,196,382
45.png,1024,1448,204,357,306,381
45.png,1024,1448,94,382,160,406
45.png,1024,1448,204,382,296,406
45.png,1024,1448,95,409,179,429
45.png,1024,1448,205,409,297,429
45.png,1024,1448,343,409,453,429
45.png,1024,1448,493,409,577,429
45.png,1024,1448,627,409,759,429
45.png,1024,1448,781,409,875,429
45.png,1024,1448,92,484,147,501
45.png,1024,1448,515,485,587,499
45.png,1024,1448,637,485,667,499
45.png,1024,1448,689,485,763,499
45.png,1024,1448,791,485,869,499
45.png,1024,1448,513,509,547,523
45.png,1024,1448,689,509,721,523
45.png,1024,1448,791,509,825,523
45.png,1024,1448,92,532,139,550
45.png,1024,1448,555,533,624,547
45.png,1024,1448,721,533,773,549
45.png,1024,1448,833,533,901,549
45.png,1024,1448,93,559,171,573
45.png,1024,1448,199,557,253,571
45.png,1024,1448,579,557,623,573
45.png,1024,1448,857,557,901,573
45.png,1024,1448,453,581,497,597
45.png,1024,1448,555,581,623,597
45.png,1024,1448,725,581,777,597
45.png,1024,1448,833,581,901,597
45.png,1024,1448,523,653,553,667
45.png,1024,1448,595,653,667,667
45.png,1024,1448,707,653,781,667
45.png,1024,1448,811,653,887,667
45.png,1024,1448,611,677,671,693
45.png,1024,1448,727,677,771,691
45.png,1024,1448,826,677,886,691
45.png,1024,1448,631,701,671,715
45.png,1024,1448,847,701,887,715
45.png,1024,1448,479,1131,523,1147
45.png,1024,1448,681,1131,753,1147
45.png,1024,1448,477,1155,537,1171
45.png,1024,1448,681,1155,755,1171
45.png,1024,1448,477,1177,563,1195
45.png,1024,1448,681,1179,769,1195
45.png,1024,1448,515,1203,587,1219
45.png,1024,1448,591,1205,621,1217
45.png,1024,1448,739,1203,791,1219
45.png,1024,1448,797,1205,825,1219
45.png,1024,1448,19,1385,197,1399
45.png,1024,1448,205,1383,241,1399
45.png,1024,1448,247,1383,449,1399
45.png,1024,1448,455,1383,575,1399
45.png,1024,1448,581,1385,687,1399
45.png,1024,1448,691,1385,731,1399
45.png,1024,1448,737,1383,859,1401
45.png,1024,1448,893,1385,991,1401
45.png,1024,1448,359,1405,453,1419
45.png,1024,1448,457,1405,509,1419
45.png,1024,1448,513,1405,543,1419
45.png,1024,1448,666,1404,790,1419
45.png,1024,1448,795,1407,871,1421
45.png,1024,1448,865,1387,889,1401
45.png,1024,1448,175,556,194,572
45.png,1024,1448,637,531,679,547
45.png,1024,1448,643,556,677,571
45.png,1024,1448,737,555,775,572
45.png,1024,1448,740,701,773,713
45.png,1024,1448,518,701,551,713
45.png,1024,1448,511,677,553,690
45.png,1024,1448,596,1404,661,1418
45.png,1024,1448,547,1404,591,1418
45_contrasted.png,1024,1448,146,95,358,137
45_contrasted.png,1024,1448,526,216,784,240
45_contrasted.png,1024,1448,527,241,685,261
45_contrasted.png,1024,1448,527,289,611,309
45_contrasted.png,1024,1448,92,358,196,382
45_contrasted.png,1024,1448,204,357,306,381
45_contrasted.png,1024,1448,94,382,160,406
45_contrasted.png,1024,1448,204,382,296,406
45_contrasted.png,1024,1448,95,409,179,429
45_contrasted.png,1024,1448,205,409,297,429
45_contrasted.png,1024,1448,343,409,453,429
45_contrasted.png,1024,1448,493,409,577,429
45_contrasted.png,1024,1448,627,409,759,429
45_contrasted.png,1024,1448,781,409,875,429
45_contrasted.png,1024,1448,92,484,147,501
45_contrasted.png,1024,1448,515,485,587,499
45_contrasted.png,1024,1448,637,485,667,499
45_contrasted.png,1024,1448,689,485,763,499
45_contrasted.png,1024,1448,791,485,869,499
45_contrasted.png,1024,1448,513,509,547,523
45_contrasted.png,1024,1448,689,509,721,523
45_contrasted.png,1024,1448,791,509,825,523
45_contrasted.png,1024,1448,92,532,139,550
45_contrasted.png,1024,1448,555,533,624,547
45_contrasted.png,1024,1448,721,533,773,549
45_contrasted.png,1024,1448,833,533,901,549
45_contrasted.png,1024,1448,93,559,171,573
45_contrasted.png,1024,1448,199,557,253,571
45_contrasted.png,1024,1448,579,557,623,573
45_contrasted.png,1024,1448,857,557,901,573
45_contrasted.png,1024,1448,453,581,497,597
45_contrasted.png,1024,1448,555,581,623,597
45_contrasted.png,1024,1448,725,581,777,597
45_contrasted.png,1024,1448,833,581,901,597
45_contrasted.png,1024,1448,523,653,553,667
45_contrasted.png,1024,1448,595,653,667,667
45_contrasted.png,1024,1448,707,653,781,667
45_contrasted.png,1024,1448,811,653,887,667
45_contrasted.png,1024,1448,611,677,671,693
45_contrasted.png,1024,1448,727,677,771,691
45_contrasted.png,1024,1448,826,677,886,691
45_contrasted.png,1024,1448,631,701,671,715
45_contrasted.png,1024,1448,847,701,887,715
45_contrasted.png,1024,1448,479,1131,523,1147
45_contrasted.png,1024,1448,681,1131,753,1147
45_contrasted.png,1024,1448,477,1155,537,1171
45_contrasted.png,1024,1448,681,1155,755,1171
45_contrasted.png,1024,1448,477,1177,563,1195
45_contrasted.png,1024,1448,681,1179,769,1195
45_contrasted.png,1024,1448,515,1203,587,1219
45_contrasted.png,1024,1448,591,1205,621,1217
45_contrasted.png,1024,1448,739,1203,791,1219
45_contrasted.png,1024,1448,797,1205,825,1219
45_contrasted.png,1024,1448,19,1385,197,1399
45_contrasted.png,1024,1448,205,1383,241,1399
45_contrasted.png,1024,1448,247,1383,449,1399
45_contrasted.png,1024,1448,455,1383,575,1399
45_contrasted.png,1024,1448,581,1385,687,1399
45_contrasted.png,1024,1448,691,1385,731,1399
45_contrasted.png,1024,1448,737,1383,859,1401
45_contrasted.png,1024,1448,893,1385,991,1401
45_contrasted.png,1024,1448,359,1405,453,1419
45_contrasted.png,1024,1448,457,1405,509,1419
45_contrasted.png,1024,1448,513,1405,543,1419
45_contrasted.png,1024,1448,666,1404,790,1419
45_contrasted.png,1024,1448,795,1407,871,1421
45_contrasted.png,1024,1448,865,1387,889,1401
45_contrasted.png,1024,1448,175,556,194,572
45_contrasted.png,1024,1448,637,531,679,547
45_contrasted.png,1024,1448,643,556,677,571
45_contrasted.png,1024,1448,737,555,775,572
45_contrasted.png,1024,1448,740,701,773,713
45_contrasted.png,1024,1448,518,701,551,713
45_contrasted.png,1024,1448,511,677,553,690
45_contrasted.png,1024,1448,596,1404,661,1418
45_contrasted.png,1024,1448,547,1404,591,1418
45_denoise.png,1024,1448,146,95,358,137
45_denoise.png,1024,1448,526,216,784,240
45_denoise.png,1024,1448,527,241,685,261
45_denoise.png,1024,1448,527,289,611,309
45_denoise.png,1024,1448,92,358,196,382
45_denoise.png,1024,1448,204,357,306,381
45_denoise.png,1024,1448,94,382,160,406
45_denoise.png,1024,1448,204,382,296,406
45_denoise.png,1024,1448,95,409,179,429
45_denoise.png,1024,1448,205,409,297,429
45_denoise.png,1024,1448,343,409,453,429
45_denoise.png,1024,1448,493,409,577,429
45_denoise.png,1024,1448,627,409,759,429
45_denoise.png,1024,1448,781,409,875,429
45_denoise.png,1024,1448,92,484,147,501
45_denoise.png,1024,1448,515,485,587,499
45_denoise.png,1024,1448,637,485,667,499
45_denoise.png,1024,1448,689,485,763,499
45_denoise.png,1024,1448,791,485,869,499
45_denoise.png,1024,1448,513,509,547,523
45_denoise.png,1024,1448,689,509,721,523
45_denoise.png,1024,1448,791,509,825,523
45_denoise.png,1024,1448,92,532,139,550
45_denoise.png,1024,1448,555,533,624,547
45_denoise.png,1024,1448,721,533,773,549
45_denoise.png,1024,1448,833,533,901,549
45_denoise.png,1024,1448,93,559,171,573
45_denoise.png,1024,1448,199,557,253,571
45_denoise.png,1024,1448,579,557,623,573
45_denoise.png,1024,1448,857,557,901,573
45_denoise.png,1024,1448,453,581,497,597
45_denoise.png,1024,1448,555,581,623,597
45_denoise.png,1024,1448,725,581,777,597
45_denoise.png,1024,1448,833,581,901,597
45_denoise.png,1024,1448,523,653,553,667
45_denoise.png,1024,1448,595,653,667,667
45_denoise.png,1024,1448,707,653,781,667
45_denoise.png,1024,1448,811,653,887,667
45_denoise.png,1024,1448,611,677,671,693
45_denoise.png,1024,1448,727,677,771,691
45_denoise.png,1024,1448,826,677,886,691
45_denoise.png,1024,1448,631,701,671,715
45_denoise.png,1024,1448,847,701,887,715
45_denoise.png,1024,1448,479,1131,523,1147
45_denoise.png,1024,1448,681,1131,753,1147
45_denoise.png,1024,1448,477,1155,537,1171
45_denoise.png,1024,1448,681,1155,755,1171
45_denoise.png,1024,1448,477,1177,563,1195
45_denoise.png,1024,1448,681,1179,769,1195
45_denoise.png,1024,1448,515,1203,587,1219
45_denoise.png,1024,1448,591,1205,621,1217
45_denoise.png,1024,1448,739,1203,791,1219
45_denoise.png,1024,1448,797,1205,825,1219
45_denoise.png,1024,1448,19,1385,197,1399
45_denoise.png,1024,1448,205,1383,241,1399
45_denoise.png,1024,1448,247,1383,449,1399
45_denoise.png,1024,1448,455,1383,575,1399
45_denoise.png,1024,1448,581,1385,687,1399
45_denoise.png,1024,1448,691,1385,731,1399
45_denoise.png,1024,1448,737,1383,859,1401
45_denoise.png,1024,1448,893,1385,991,1401
45_denoise.png,1024,1448,359,1405,453,1419
45_denoise.png,1024,1448,457,1405,509,1419
45_denoise.png,1024,1448,513,1405,543,1419
45_denoise.png,1024,1448,666,1404,790,1419
45_denoise.png,1024,1448,795,1407,871,1421
45_denoise.png,1024,1448,865,1387,889,1401
45_denoise.png,1024,1448,175,556,194,572
45_denoise.png,1024,1448,637,531,679,547
45_denoise.png,1024,1448,643,556,677,571
45_denoise.png,1024,1448,737,555,775,572
45_denoise.png,1024,1448,740,701,773,713
45_denoise.png,1024,1448,518,701,551,713
45_denoise.png,1024,1448,511,677,553,690
45_denoise.png,1024,1448,596,1404,661,1418
45_denoise.png,1024,1448,547,1404,591,1418
45_median.png,1024,1448,146,95,358,137
45_median.png,1024,1448,526,216,784,240
45_median.png,1024,1448,527,241,685,261
45_median.png,1024,1448,527,289,611,309
45_median.png,1024,1448,92,358,196,382
45_median.png,1024,1448,204,357,306,381
45_median.png,1024,1448,94,382,160,406
45_median.png,1024,1448,204,382,296,406
45_median.png,1024,1448,95,409,179,429
45_median.png,1024,1448,205,409,297,429
45_median.png,1024,1448,343,409,453,429
45_median.png,1024,1448,493,409,577,429
45_median.png,1024,1448,627,409,759,429
45_median.png,1024,1448,781,409,875,429
45_median.png,1024,1448,92,484,147,501
45_median.png,1024,1448,515,485,587,499
45_median.png,1024,1448,637,485,667,499
45_median.png,1024,1448,689,485,763,499
45_median.png,1024,1448,791,485,869,499
45_median.png,1024,1448,513,509,547,523
45_median.png,1024,1448,689,509,721,523
45_median.png,1024,1448,791,509,825,523
45_median.png,1024,1448,92,532,139,550
45_median.png,1024,1448,555,533,624,547
45_median.png,1024,1448,721,533,773,549
45_median.png,1024,1448,833,533,901,549
45_median.png,1024,1448,93,559,171,573
45_median.png,1024,1448,199,557,253,571
45_median.png,1024,1448,579,557,623,573
45_median.png,1024,1448,857,557,901,573
45_median.png,1024,1448,453,581,497,597
45_median.png,1024,1448,555,581,623,597
45_median.png,1024,1448,725,581,777,597
45_median.png,1024,1448,833,581,901,597
45_median.png,1024,1448,523,653,553,667
45_median.png,1024,1448,595,653,667,667
45_median.png,1024,1448,707,653,781,667
45_median.png,1024,1448,811,653,887,667
45_median.png,1024,1448,611,677,671,693
45_median.png,1024,1448,727,677,771,691
45_median.png,1024,1448,826,677,886,691
45_median.png,1024,1448,631,701,671,715
45_median.png,1024,1448,847,701,887,715
45_median.png,1024,1448,479,1131,523,1147
45_median.png,1024,1448,681,1131,753,1147
45_median.png,1024,1448,477,1155,537,1171
45_median.png,1024,1448,681,1155,755,1171
45_median.png,1024,1448,477,1177,563,1195
45_median.png,1024,1448,681,1179,769,1195
45_median.png,1024,1448,515,1203,587,1219
45_median.png,1024,1448,591,1205,621,1217
45_median.png,1024,1448,739,1203,791,1219
45_median.png,1024,1448,797,1205,825,1219
45_median.png,1024,1448,19,1385,197,1399
45_median.png,1024,1448,205,1383,241,1399
45_median.png,1024,1448,247,1383,449,1399
45_median.png,1024,1448,455,1383,575,1399
45_median.png,1024,1448,581,1385,687,1399
45_median.png,1024,1448,691,1385,731,1399
45_median.png,1024,1448,737,1383,859,1401
45_median.png,1024,1448,893,1385,991,1401
45_median.png,1024,1448,359,1405,453,1419
45_median.png,1024,1448,457,1405,509,1419
45_median.png,1024,1448,513,1405,543,1419
45_median.png,1024,1448,666,1404,790,1419
45_median.png,1024,1448,795,1407,871,1421
45_median.png,1024,1448,865,1387,889,1401
45_median.png,1024,1448,175,556,194,572
45_median.png,1024,1448,637,531,679,547
45_median.png,1024,1448,643,556,677,571
45_median.png,1024,1448,737,555,775,572
45_median.png,1024,1448,740,701,773,713
45_median.png,1024,1448,518,701,551,713
45_median.png,1024,1448,511,677,553,690
45_median.png,1024,1448,596,1404,661,1418
45_median.png,1024,1448,547,1404,591,1418
46.png,1024,1430,494,68,814,98
46.png,1024,1430,531,213,691,233
46.png,1024,1430,529,253,691,271
46.png,1024,1430,533,293,639,311
46.png,1024,1430,27,335,183,377
46.png,1024,1430,53,439,127,457
46.png,1024,1430,195,439,241,457
46.png,1024,1430,354,439,450,457
46.png,1024,1430,571,441,659,457
46.png,1024,1430,47,471,125,491
46.png,1024,1430,175,473,239,491
46.png,1024,1430,583,475,649,493
46.png,1024,1430,57,541,135,557
46.png,1024,1430,299,541,389,559
46.png,1024,1430,579,541,607,557
46.png,1024,1430,639,541,719,557
46.png,1024,1430,739,541,795,557
46.png,1024,1430,813,541,899,557
46.png,1024,1430,29,573,91,591
46.png,1024,1430,149,571,513,591
46.png,1024,1430,567,573,601,591
46.png,1024,1430,671,573,721,591
46.png,1024,1430,853,573,903,591
46.png,1024,1430,149,589,287,609
46.png,1024,1430,287,589,397,609
46.png,1024,1430,149,607,443,627
46.png,1024,1430,455,607,523,627
46.png,1024,1430,150,626,250,642
46.png,1024,1430,253,627,313,643
46.png,1024,1430,27,645,91,661
46.png,1024,1430,149,642,513,661
46.png,1024,1430,567,643,601,661
46.png,1024,1430,671,645,721,661
46.png,1024,1430,851,643,903,661
46.png,1024,1430,149,659,285,679
46.png,1024,1430,286,661,395,679
46.png,1024,1430,149,677,523,697
46.png,1024,1430,146,694,248,714
46.png,1024,1430,250,695,313,715
46.png,1024,1430,151,1069,233,1087
46.png,1024,1430,849,1071,899,1089
46.png,1024,1430,153,1097,239,1115
46.png,1024,1430,851,1099,901,1117
46.png,1024,1430,151,1129,239,1149
46.png,1024,1430,851,1131,901,1147
46.png,1024,1430,39,1159,423,1180
46.png,1024,1430,39,1180,359,1201
46.png,1024,1430,105,1227,295,1247
46.png,1024,1430,179,1333,211,1351
46.png,1024,1430,221,1333,345,1351
46.png,1024,1430,355,1333,379,1349
46.png,1024,1430,387,1331,453,1347
46.png,1024,1430,463,1331,519,1347
46.png,1024,1430,527,1329,601,1347
46.png,1024,1430,608,1322,696,1346
46.png,1024,1430,761,1323,827,1341
46.png,1024,1430,335,1347,615,1368
46.png,1024,1430,625,1347,675,1363
46.png,1024,1430,124,1366,312,1390
46.png,1024,1430,325,1365,429,1385
46.png,1024,1430,439,1363,629,1383
46.png,1024,1430,639,1363,689,1379
46.png,1024,1430,698,1359,884,1384
46.png,1024,1430,929,571,943,589
46.png,1024,1430,929,640,943,661
46.png,1024,1430,920,536,935,553
46.png,1024,1430,709,1324,755,1342
46_contrasted.png,1024,1430,494,68,814,98
46_contrasted.png,1024,1430,531,213,691,233
46_contrasted.png,1024,1430,529,253,691,271
46_contrasted.png,1024,1430,533,293,639,311
46_contrasted.png,1024,1430,27,335,183,377
46_contrasted.png,1024,1430,53,439,127,457
46_contrasted.png,1024,1430,195,439,241,457
46_contrasted.png,1024,1430,354,439,450,457
46_contrasted.png,1024,1430,571,441,659,457
46_contrasted.png,1024,1430,47,471,125,491
46_contrasted.png,1024,1430,175,473,239,491
46_contrasted.png,1024,1430,583,475,649,493
46_contrasted.png,1024,1430,57,541,135,557
46_contrasted.png,1024,1430,299,541,389,559
46_contrasted.png,1024,1430,579,541,607,557
46_contrasted.png,1024,1430,639,541,719,557
46_contrasted.png,1024,1430,739,541,795,557
46_contrasted.png,1024,1430,813,541,899,557
46_contrasted.png,1024,1430,29,573,91,591
46_contrasted.png,1024,1430,149,571,513,591
46_contrasted.png,1024,1430,567,573,601,591
46_contrasted.png,1024,1430,671,573,721,591
46_contrasted.png,1024,1430,853,573,903,591
46_contrasted.png,1024,1430,149,589,287,609
46_contrasted.png,1024,1430,287,589,397,609
46_contrasted.png,1024,1430,149,607,443,627
46_contrasted.png,1024,1430,455,607,523,627
46_contrasted.png,1024,1430,150,626,250,642
46_contrasted.png,1024,1430,253,627,313,643
46_contrasted.png,1024,1430,27,645,91,661
46_contrasted.png,1024,1430,149,642,513,661
46_contrasted.png,1024,1430,567,643,601,661
46_contrasted.png,1024,1430,671,645,721,661
46_contrasted.png,1024,1430,851,643,903,661
46_contrasted.png,1024,1430,149,659,285,679
46_contrasted.png,1024,1430,286,661,395,679
46_contrasted.png,1024,1430,149,677,523,697
46_contrasted.png,1024,1430,146,694,248,714
46_contrasted.png,1024,1430,250,695,313,715
46_contrasted.png,1024,1430,151,1069,233,1087
46_contrasted.png,1024,1430,849,1071,899,1089
46_contrasted.png,1024,1430,153,1097,239,1115
46_contrasted.png,1024,1430,851,1099,901,1117
46_contrasted.png,1024,1430,151,1129,239,1149
46_contrasted.png,1024,1430,851,1131,901,1147
46_contrasted.png,1024,1430,39,1159,423,1180
46_contrasted.png,1024,1430,39,1180,359,1201
46_contrasted.png,1024,1430,105,1227,295,1247
46_contrasted.png,1024,1430,179,1333,211,1351
46_contrasted.png,1024,1430,221,1333,345,1351
46_contrasted.png,1024,1430,355,1333,379,1349
46_contrasted.png,1024,1430,387,1331,453,1347
46_contrasted.png,1024,1430,463,1331,519,1347
46_contrasted.png,1024,1430,527,1329,601,1347
46_contrasted.png,1024,1430,608,1322,696,1346
46_contrasted.png,1024,1430,761,1323,827,1341
46_contrasted.png,1024,1430,335,1347,615,1368
46_contrasted.png,1024,1430,625,1347,675,1363
46_contrasted.png,1024,1430,124,1366,312,1390
46_contrasted.png,1024,1430,325,1365,429,1385
46_contrasted.png,1024,1430,439,1363,629,1383
46_contrasted.png,1024,1430,639,1363,689,1379
46_contrasted.png,1024,1430,698,1359,884,1384
46_contrasted.png,1024,1430,929,571,943,589
46_contrasted.png,1024,1430,929,640,943,661
46_contrasted.png,1024,1430,920,536,935,553
46_contrasted.png,1024,1430,709,1324,755,1342
46_denoise.png,1024,1430,494,68,814,98
46_denoise.png,1024,1430,531,213,691,233
46_denoise.png,1024,1430,529,253,691,271
46_denoise.png,1024,1430,533,293,639,311
46_denoise.png,1024,1430,27,335,183,377
46_denoise.png,1024,1430,53,439,127,457
46_denoise.png,1024,1430,195,439,241,457
46_denoise.png,1024,1430,354,439,450,457
46_denoise.png,1024,1430,571,441,659,457
46_denoise.png,1024,1430,47,471,125,491
46_denoise.png,1024,1430,175,473,239,491
46_denoise.png,1024,1430,583,475,649,493
46_denoise.png,1024,1430,57,541,135,557
46_denoise.png,1024,1430,299,541,389,559
46_denoise.png,1024,1430,579,541,607,557
46_denoise.png,1024,1430,639,541,719,557
46_denoise.png,1024,1430,739,541,795,557
46_denoise.png,1024,1430,813,541,899,557
46_denoise.png,1024,1430,29,573,91,591
46_denoise.png,1024,1430,149,571,513,591
46_denoise.png,1024,1430,567,573,601,591
46_denoise.png,1024,1430,671,573,721,591
46_denoise.png,1024,1430,853,573,903,591
46_denoise.png,1024,1430,149,589,287,609
46_denoise.png,1024,1430,287,589,397,609
46_denoise.png,1024,1430,149,607,443,627
46_denoise.png,1024,1430,455,607,523,627
46_denoise.png,1024,1430,150,626,250,642
46_denoise.png,1024,1430,253,627,313,643
46_denoise.png,1024,1430,27,645,91,661
46_denoise.png,1024,1430,149,642,513,661
46_denoise.png,1024,1430,567,643,601,661
46_denoise.png,1024,1430,671,645,721,661
46_denoise.png,1024,1430,851,643,903,661
46_denoise.png,1024,1430,149,659,285,679
46_denoise.png,1024,1430,286,661,395,679
46_denoise.png,1024,1430,149,677,523,697
46_denoise.png,1024,1430,146,694,248,714
46_denoise.png,1024,1430,250,695,313,715
46_denoise.png,1024,1430,151,1069,233,1087
46_denoise.png,1024,1430,849,1071,899,1089
46_denoise.png,1024,1430,153,1097,239,1115
46_denoise.png,1024,1430,851,1099,901,1117
46_denoise.png,1024,1430,151,1129,239,1149
46_denoise.png,1024,1430,851,1131,901,1147
46_denoise.png,1024,1430,39,1159,423,1180
46_denoise.png,1024,1430,39,1180,359,1201
46_denoise.png,1024,1430,105,1227,295,1247
46_denoise.png,1024,1430,179,1333,211,1351
46_denoise.png,1024,1430,221,1333,345,1351
46_denoise.png,1024,1430,355,1333,379,1349
46_denoise.png,1024,1430,387,1331,453,1347
46_denoise.png,1024,1430,463,1331,519,1347
46_denoise.png,1024,1430,527,1329,601,1347
46_denoise.png,1024,1430,608,1322,696,1346
46_denoise.png,1024,1430,761,1323,827,1341
46_denoise.png,1024,1430,335,1347,615,1368
46_denoise.png,1024,1430,625,1347,675,1363
46_denoise.png,1024,1430,124,1366,312,1390
46_denoise.png,1024,1430,325,1365,429,1385
46_denoise.png,1024,1430,439,1363,629,1383
46_denoise.png,1024,1430,639,1363,689,1379
46_denoise.png,1024,1430,698,1359,884,1384
46_denoise.png,1024,1430,929,571,943,589
46_denoise.png,1024,1430,929,640,943,661
46_denoise.png,1024,1430,920,536,935,553
46_denoise.png,1024,1430,709,1324,755,1342
46_median.png,1024,1430,494,68,814,98
46_median.png,1024,1430,531,213,691,233
46_median.png,1024,1430,529,253,691,271
46_median.png,1024,1430,533,293,639,311
46_median.png,1024,1430,27,335,183,377
46_median.png,1024,1430,53,439,127,457
46_median.png,1024,1430,195,439,241,457
46_median.png,1024,1430,354,439,450,457
46_median.png,1024,1430,571,441,659,457
46_median.png,1024,1430,47,471,125,491
46_median.png,1024,1430,175,473,239,491
46_median.png,1024,1430,583,475,649,493
46_median.png,1024,1430,57,541,135,557
46_median.png,1024,1430,299,541,389,559
46_median.png,1024,1430,579,541,607,557
46_median.png,1024,1430,639,541,719,557
46_median.png,1024,1430,739,541,795,557
46_median.png,1024,1430,813,541,899,557
46_median.png,1024,1430,29,573,91,591
46_median.png,1024,1430,149,571,513,591
46_median.png,1024,1430,567,573,601,591
46_median.png,1024,1430,671,573,721,591
46_median.png,1024,1430,853,573,903,591
46_median.png,1024,1430,149,589,287,609
46_median.png,1024,1430,287,589,397,609
46_median.png,1024,1430,149,607,443,627
46_median.png,1024,1430,455,607,523,627
46_median.png,1024,1430,150,626,250,642
46_median.png,1024,1430,253,627,313,643
46_median.png,1024,1430,27,645,91,661
46_median.png,1024,1430,149,642,513,661
46_median.png,1024,1430,567,643,601,661
46_median.png,1024,1430,671,645,721,661
46_median.png,1024,1430,851,643,903,661
46_median.png,1024,1430,149,659,285,679
46_median.png,1024,1430,286,661,395,679
46_median.png,1024,1430,149,677,523,697
46_median.png,1024,1430,146,694,248,714
46_median.png,1024,1430,250,695,313,715
46_median.png,1024,1430,151,1069,233,1087
46_median.png,1024,1430,849,1071,899,1089
46_median.png,1024,1430,153,1097,239,1115
46_median.png,1024,1430,851,1099,901,1117
46_median.png,1024,1430,151,1129,239,1149
46_median.png,1024,1430,851,1131,901,1147
46_median.png,1024,1430,39,1159,423,1180
46_median.png,1024,1430,39,1180,359,1201
46_median.png,1024,1430,105,1227,295,1247
46_median.png,1024,1430,179,1333,211,1351
46_median.png,1024,1430,221,1333,345,1351
